Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Season,Month,Year,Month_Name,Quarter
ORD-1684,2023-03-18,2023-03-19,Same Day,CUST-8904,Customer_150,Home Office,East,East_State_3,Furniture,Desks,Bookshelf,10,493.15,0.0,4931.5,2968.79,1962.71,Spring,3,2023,March,Q1
ORD-1685,2022-03-06,2022-03-08,Same Day,CUST-3756,Customer_475,Home Office,North,North_State_1,Furniture,Chairs,Ergonomic Chair,19,226.46,0.0,4302.74,2288.17,2014.57,Spring,3,2022,March,Q1
ORD-1686,2021-07-16,2021-07-19,Same Day,CUST-5014,Customer_18,Home Office,East,East_State_2,Clothing,Shirts,Formal Trousers,11,158.68,0.0,1745.48,1081.22,664.26,Summer,7,2021,July,Q3
ORD-1687,2022-05-09,2022-05-13,Same Day,CUST-5509,Customer_324,Home Office,West,West_State_8,Clothing,Accessories,Running Shoes,13,195.17,0.0,2537.21,1705.53,831.68,Spring,5,2022,May,Q2
ORD-1688,2023-01-23,2023-01-24,Standard Class,CUST-3967,Customer_197,Corporate,East,East_State_8,Electronics,Laptops,iPhone 15,17,531.17,0.25,6772.42,3357.79,3414.63,Winter,1,2023,January,Q1
ORD-1689,2024-08-13,2024-08-19,Standard Class,CUST-7451,Customer_285,Consumer,West,West_State_9,Clothing,Accessories,Running Shoes,11,52.7,0.3,405.79,188.58,217.21,Summer,8,2024,August,Q3
ORD-1690,2023-12-22,2023-12-26,First Class,CUST-3015,Customer_21,Consumer,East,East_State_3,Electronics,Phones,iPhone 15,20,1119.02,0.0,22380.4,13297.37,9083.03,Winter,12,2023,December,Q4
ORD-1691,2024-03-23,2024-03-25,Second Class,CUST-7931,Customer_484,Consumer,North,North_State_1,Furniture,Desks,Executive Chair,3,884.95,0.3,1858.4,937.57,920.83,Spring,3,2024,March,Q1
ORD-1692,2022-05-24,2022-05-27,First Class,CUST-9818,Customer_262,Consumer,South,South_State_4,Electronics,Cameras,Canon Camera,19,863.05,0.15,13938.26,8125.07,5813.19,Spring,5,2022,May,Q2
ORD-1693,2024-11-09,2024-11-10,Second Class,CUST-6882,Customer_143,Consumer,West,West_State_3,Electronics,Laptops,Samsung Galaxy,10,1320.11,0.05,12541.04,9218.89,3322.15,Autumn,11,2024,November,Q4
ORD-1694,2024-06-28,2024-07-02,Same Day,CUST-3346,Customer_275,Home Office,South,South_State_4,Electronics,Tablets,Canon Camera,6,750.07,0.0,4500.42,3288.27,1212.15,Summer,6,2024,June,Q2
ORD-1695,2021-05-25,2021-05-31,First Class,CUST-8104,Customer_195,Home Office,North,North_State_1,Office Supplies,Paper,Highlighters,17,60.37,0.2,821.03,564.5,256.53,Spring,5,2021,May,Q2
ORD-1696,2024-05-21,2024-05-23,First Class,CUST-6464,Customer_399,Consumer,Central,Central_State_5,Electronics,Laptops,Canon Camera,18,758.48,0.15,11604.74,7242.08,4362.66,Spring,5,2024,May,Q2
ORD-1697,2021-10-27,2021-11-03,Standard Class,CUST-3879,Customer_270,Corporate,East,East_State_5,Furniture,Chairs,Bookshelf,8,433.97,0.0,3471.76,2339.82,1131.94,Autumn,10,2021,October,Q4
ORD-1698,2024-04-20,2024-04-27,Standard Class,CUST-1785,Customer_88,Home Office,North,North_State_6,Clothing,Accessories,Business Shirt,19,213.08,0.3,2833.96,1402.44,1431.52,Spring,4,2024,April,Q2
ORD-1699,2023-03-09,2023-03-11,Second Class,CUST-3070,Customer_74,Home Office,Central,Central_State_7,Office Supplies,Notebooks,File Folders,13,50.76,0.0,659.88,323.78,336.1,Spring,3,2023,March,Q1
ORD-1700,2024-03-08,2024-03-14,First Class,CUST-8678,Customer_258,Home Office,West,West_State_5,Office Supplies,Folders,A4 Paper Pack,20,46.37,0.25,695.55,322.8,372.75,Spring,3,2024,March,Q1
ORD-1701,2022-07-19,2022-07-23,Standard Class,CUST-2302,Customer_40,Home Office,North,North_State_4,Sports,Shoes,Jump Rope,3,172.12,0.2,413.09,276.65,136.44,Summer,7,2022,July,Q3
ORD-1702,2021-07-11,2021-07-13,Same Day,CUST-9334,Customer_478,Home Office,North,North_State_3,Sports,Equipment,Yoga Mat,16,151.25,0.0,2420.0,1782.95,637.05,Summer,7,2021,July,Q3
ORD-1703,2023-09-10,2023-09-14,First Class,CUST-5001,Customer_379,Corporate,East,East_State_9,Sports,Nutrition,Jump Rope,1,122.44,0.0,122.44,79.58,42.86,Autumn,9,2023,September,Q3
ORD-1704,2024-11-01,2024-11-06,Standard Class,CUST-7925,Customer_254,Consumer,Central,Central_State_7,Electronics,Phones,LG Monitor,6,343.9,0.0,2063.4,1196.34,867.06,Autumn,11,2024,November,Q4
ORD-1705,2021-12-16,2021-12-19,Standard Class,CUST-7449,Customer_112,Consumer,Central,Central_State_5,Electronics,Phones,Dell Laptop,10,623.97,0.1,5615.73,2766.66,2849.07,Winter,12,2021,December,Q4
ORD-1706,2024-08-09,2024-08-14,First Class,CUST-2755,Customer_3,Consumer,South,South_State_6,Electronics,Cameras,LG Monitor,12,257.36,0.25,2316.24,1192.85,1123.39,Summer,8,2024,August,Q3
ORD-1707,2022-01-17,2022-01-21,Same Day,CUST-3029,Customer_468,Corporate,South,South_State_8,Office Supplies,Pens,A4 Paper Pack,7,21.36,0.3,104.66,74.78,29.88,Winter,1,2022,January,Q1
ORD-1708,2021-01-15,2021-01-17,First Class,CUST-2780,Customer_225,Corporate,South,South_State_8,Office Supplies,Staplers,Ballpoint Pens,10,42.34,0.0,423.4,248.85,174.55,Winter,1,2021,January,Q1
ORD-1709,2021-11-28,2021-11-30,Same Day,CUST-7898,Customer_381,Corporate,East,East_State_6,Office Supplies,Staplers,Highlighters,7,23.3,0.1,146.79,60.78,86.01,Autumn,11,2021,November,Q4
ORD-1710,2021-03-06,2021-03-08,Same Day,CUST-9222,Customer_372,Corporate,East,East_State_7,Furniture,Sofas,Filing Cabinet,16,562.59,0.0,9001.44,4624.14,4377.3,Spring,3,2021,March,Q1
ORD-1711,2021-09-27,2021-09-28,First Class,CUST-8039,Customer_500,Corporate,West,West_State_10,Electronics,Phones,MacBook Pro,17,267.06,0.05,4313.02,1803.77,2509.25,Autumn,9,2021,September,Q3
ORD-1712,2021-01-17,2021-01-21,Second Class,CUST-5087,Customer_144,Consumer,South,South_State_2,Clothing,Shoes,Running Shoes,14,89.55,0.0,1253.7,821.47,432.23,Winter,1,2021,January,Q1
ORD-1713,2022-06-24,2022-06-30,Second Class,CUST-3436,Customer_118,Corporate,West,West_State_2,Furniture,Shelves,Ergonomic Chair,4,675.86,0.3,1892.41,1161.72,730.69,Summer,6,2022,June,Q2
ORD-1714,2021-09-28,2021-10-02,Same Day,CUST-7673,Customer_269,Corporate,West,West_State_5,Electronics,Phones,Canon Camera,1,1020.58,0.0,1020.58,716.98,303.6,Autumn,9,2021,September,Q3
ORD-1715,2024-12-04,2024-12-10,First Class,CUST-6956,Customer_144,Corporate,South,South_State_6,Furniture,Sofas,Standing Desk,2,532.4,0.0,1064.8,539.32,525.48,Winter,12,2024,December,Q4
ORD-1716,2024-12-28,2025-01-01,Same Day,CUST-5590,Customer_466,Consumer,West,West_State_10,Furniture,Chairs,Bookshelf,1,189.1,0.15,160.73,76.22,84.51,Winter,12,2024,December,Q4
ORD-1717,2021-07-26,2021-07-30,Second Class,CUST-6426,Customer_185,Corporate,North,North_State_6,Furniture,Shelves,Bookshelf,10,233.65,0.0,2336.5,1493.11,843.39,Summer,7,2021,July,Q3
ORD-1718,2024-04-21,2024-04-26,Standard Class,CUST-1672,Customer_301,Consumer,North,North_State_4,Sports,Shoes,Running Shoes Pro,19,87.61,0.0,1664.59,741.86,922.73,Spring,4,2024,April,Q2
ORD-1719,2022-01-31,2022-02-06,Second Class,CUST-9741,Customer_370,Home Office,Central,Central_State_3,Clothing,Shirts,Business Shirt,11,100.3,0.25,827.47,617.6,209.87,Winter,1,2022,January,Q1
ORD-1720,2021-03-31,2021-04-02,Standard Class,CUST-8145,Customer_35,Home Office,North,North_State_8,Furniture,Desks,Filing Cabinet,12,821.18,0.25,7390.62,4585.53,2805.09,Spring,3,2021,March,Q1
ORD-1721,2023-05-09,2023-05-14,Standard Class,CUST-4116,Customer_380,Home Office,West,West_State_7,Sports,Equipment,Resistance Bands,9,134.51,0.0,1210.59,606.97,603.62,Spring,5,2023,May,Q2
ORD-1722,2023-10-11,2023-10-17,Same Day,CUST-7567,Customer_311,Consumer,East,East_State_5,Sports,Nutrition,Resistance Bands,15,142.61,0.2,1711.32,1021.44,689.88,Autumn,10,2023,October,Q4
ORD-1723,2022-02-28,2022-03-02,First Class,CUST-5971,Customer_437,Home Office,West,West_State_4,Electronics,Cameras,iPad Air,1,1348.94,0.3,944.26,528.22,416.04,Winter,2,2022,February,Q1
ORD-1724,2022-08-30,2022-09-05,Second Class,CUST-5550,Customer_475,Consumer,West,West_State_3,Office Supplies,Pens,Notebooks Bundle,2,55.02,0.1,99.04,40.97,58.07,Summer,8,2022,August,Q3
ORD-1725,2022-07-08,2022-07-15,First Class,CUST-3189,Customer_210,Consumer,Central,Central_State_10,Electronics,Phones,Samsung Galaxy,1,1060.81,0.15,901.69,463.1,438.59,Summer,7,2022,July,Q3
ORD-1726,2022-08-27,2022-08-30,Standard Class,CUST-7258,Customer_485,Home Office,West,West_State_5,Electronics,Tablets,MacBook Pro,9,470.92,0.0,4238.28,2492.47,1745.81,Summer,8,2022,August,Q3
ORD-1727,2024-07-06,2024-07-12,Second Class,CUST-8109,Customer_189,Consumer,South,South_State_3,Sports,Shoes,Protein Powder,11,70.32,0.2,618.82,281.24,337.58,Summer,7,2024,July,Q3
ORD-1728,2023-09-09,2023-09-10,Standard Class,CUST-6081,Customer_84,Consumer,West,West_State_3,Clothing,Jackets,Formal Trousers,7,153.93,0.0,1077.51,675.22,402.29,Autumn,9,2023,September,Q3
ORD-1729,2023-03-19,2023-03-25,Second Class,CUST-1193,Customer_309,Consumer,West,West_State_2,Sports,Equipment,Dumbbells Set,14,66.79,0.2,748.05,325.46,422.59,Spring,3,2023,March,Q1
ORD-1730,2023-02-13,2023-02-17,Standard Class,CUST-1153,Customer_491,Consumer,East,East_State_2,Electronics,Laptops,iPhone 15,8,1212.65,0.1,8731.08,3928.31,4802.77,Winter,2,2023,February,Q1
ORD-1731,2024-01-16,2024-01-22,First Class,CUST-6435,Customer_246,Consumer,West,West_State_3,Office Supplies,Pens,File Folders,16,71.98,0.25,863.76,592.03,271.73,Winter,1,2024,January,Q1
ORD-1732,2022-05-15,2022-05-16,Standard Class,CUST-9381,Customer_454,Consumer,Central,Central_State_7,Sports,Clothing,Jump Rope,1,153.74,0.0,153.74,90.8,62.94,Spring,5,2022,May,Q2
ORD-1733,2021-10-18,2021-10-19,Same Day,CUST-2841,Customer_252,Corporate,South,South_State_3,Furniture,Tables,Executive Chair,5,414.98,0.1,1867.41,894.6,972.81,Autumn,10,2021,October,Q4
ORD-1734,2021-08-14,2021-08-16,Second Class,CUST-3917,Customer_220,Home Office,East,East_State_9,Electronics,Tablets,Canon Camera,11,397.94,0.0,4377.34,3123.04,1254.3,Summer,8,2021,August,Q3
ORD-1735,2022-11-17,2022-11-22,Standard Class,CUST-5441,Customer_470,Home Office,West,West_State_8,Furniture,Shelves,Ergonomic Chair,10,618.57,0.1,5567.13,2905.68,2661.45,Autumn,11,2022,November,Q4
ORD-1736,2024-09-17,2024-09-20,Same Day,CUST-2102,Customer_58,Consumer,East,East_State_10,Office Supplies,Pens,File Folders,5,39.02,0.2,156.08,86.83,69.25,Autumn,9,2024,September,Q3
ORD-1737,2023-05-26,2023-06-01,Same Day,CUST-8885,Customer_356,Consumer,North,North_State_7,Office Supplies,Pens,Ballpoint Pens,6,72.57,0.15,370.11,189.41,180.7,Spring,5,2023,May,Q2
ORD-1738,2024-05-17,2024-05-24,Second Class,CUST-7301,Customer_43,Corporate,South,South_State_10,Office Supplies,Paper,Ballpoint Pens,18,52.28,0.3,658.73,377.06,281.67,Spring,5,2024,May,Q2
ORD-1739,2023-05-14,2023-05-19,Same Day,CUST-3188,Customer_472,Consumer,East,East_State_2,Sports,Shoes,Resistance Bands,12,30.43,0.0,365.16,192.38,172.78,Spring,5,2023,May,Q2
ORD-1740,2021-05-03,2021-05-06,Same Day,CUST-4973,Customer_108,Corporate,North,North_State_4,Office Supplies,Paper,File Folders,5,77.64,0.3,271.74,201.12,70.62,Spring,5,2021,May,Q2
ORD-1741,2021-04-25,2021-05-01,Standard Class,CUST-2208,Customer_245,Home Office,South,South_State_10,Furniture,Tables,Executive Chair,1,672.09,0.2,537.67,285.01,252.66,Spring,4,2021,April,Q2
ORD-1742,2021-11-20,2021-11-21,Second Class,CUST-8696,Customer_381,Consumer,East,East_State_3,Furniture,Tables,Bookshelf,3,159.36,0.2,382.46,173.03,209.43,Autumn,11,2021,November,Q4
ORD-1743,2023-12-17,2023-12-23,Standard Class,CUST-3843,Customer_258,Corporate,North,North_State_3,Office Supplies,Staplers,Stapler Set,1,36.51,0.0,36.51,15.37,21.14,Winter,12,2023,December,Q4
ORD-1744,2021-01-23,2021-01-27,Second Class,CUST-7941,Customer_477,Home Office,Central,Central_State_3,Clothing,Jackets,Casual T-Shirt,9,223.83,0.3,1410.13,715.09,695.04,Winter,1,2021,January,Q1
ORD-1745,2022-07-11,2022-07-12,Standard Class,CUST-8674,Customer_245,Corporate,West,West_State_6,Sports,Shoes,Fitness Tracker,20,38.4,0.2,614.4,285.26,329.14,Summer,7,2022,July,Q3
ORD-1746,2024-08-29,2024-09-04,First Class,CUST-6496,Customer_15,Corporate,East,East_State_4,Clothing,Trousers,Winter Jacket,14,78.95,0.0,1105.3,482.51,622.79,Summer,8,2024,August,Q3
ORD-1747,2022-08-01,2022-08-03,Second Class,CUST-1530,Customer_124,Home Office,West,West_State_5,Sports,Equipment,Yoga Mat,1,143.48,0.1,129.13,60.14,68.99,Summer,8,2022,August,Q3
ORD-1748,2021-06-24,2021-06-29,First Class,CUST-5626,Customer_491,Consumer,South,South_State_7,Sports,Nutrition,Yoga Mat,2,77.19,0.1,138.94,55.99,82.95,Summer,6,2021,June,Q2
ORD-1749,2023-10-22,2023-10-24,Second Class,CUST-1388,Customer_301,Consumer,North,North_State_7,Office Supplies,Staplers,File Folders,4,39.85,0.3,111.58,48.58,63.0,Autumn,10,2023,October,Q4
ORD-1750,2023-09-04,2023-09-09,Second Class,CUST-4533,Customer_414,Home Office,West,West_State_3,Electronics,Phones,Canon Camera,15,348.44,0.0,5226.6,3833.64,1392.96,Autumn,9,2023,September,Q3
ORD-1751,2021-11-26,2021-12-01,Same Day,CUST-1655,Customer_457,Corporate,Central,Central_State_7,Sports,Nutrition,Jump Rope,15,147.8,0.15,1884.45,945.61,938.84,Autumn,11,2021,November,Q4
ORD-1752,2022-05-05,2022-05-07,First Class,CUST-9964,Customer_445,Home Office,West,West_State_2,Sports,Equipment,Protein Powder,16,44.61,0.0,713.76,321.13,392.63,Spring,5,2022,May,Q2
ORD-1753,2023-10-19,2023-10-20,Standard Class,CUST-3935,Customer_364,Consumer,North,North_State_8,Clothing,Trousers,Running Shoes,3,96.02,0.15,244.85,128.22,116.63,Autumn,10,2023,October,Q4
ORD-1754,2022-06-13,2022-06-17,Same Day,CUST-7701,Customer_439,Consumer,West,West_State_10,Office Supplies,Staplers,File Folders,19,51.62,0.15,833.66,584.1,249.56,Summer,6,2022,June,Q2
ORD-1755,2024-10-25,2024-10-27,First Class,CUST-1699,Customer_318,Corporate,Central,Central_State_1,Clothing,Accessories,Running Shoes,12,56.7,0.2,544.32,314.12,230.2,Autumn,10,2024,October,Q4
ORD-1756,2022-05-17,2022-05-23,Second Class,CUST-7360,Customer_448,Corporate,East,East_State_8,Sports,Shoes,Yoga Mat,13,53.73,0.2,558.79,390.5,168.29,Spring,5,2022,May,Q2
ORD-1757,2024-10-02,2024-10-03,Same Day,CUST-8096,Customer_103,Corporate,Central,Central_State_7,Office Supplies,Staplers,Stapler Set,4,21.44,0.0,85.76,61.84,23.92,Autumn,10,2024,October,Q4
ORD-1758,2022-11-05,2022-11-06,Second Class,CUST-8699,Customer_75,Consumer,South,South_State_4,Office Supplies,Notebooks,Sticky Notes,16,23.57,0.25,282.84,116.93,165.91,Autumn,11,2022,November,Q4
ORD-1759,2022-10-18,2022-10-23,Same Day,CUST-5421,Customer_130,Corporate,North,North_State_3,Electronics,Laptops,Sony Headphones,16,516.78,0.05,7855.06,5528.45,2326.61,Autumn,10,2022,October,Q4
ORD-1760,2021-06-21,2021-06-23,First Class,CUST-4015,Customer_426,Corporate,East,East_State_1,Electronics,Accessories,Canon Camera,15,1339.11,0.3,14060.65,6677.92,7382.73,Summer,6,2021,June,Q2
ORD-1761,2021-07-09,2021-07-13,Second Class,CUST-8156,Customer_182,Consumer,West,West_State_10,Office Supplies,Folders,File Folders,12,85.65,0.25,770.85,436.63,334.22,Summer,7,2021,July,Q3
ORD-1762,2023-03-08,2023-03-15,Same Day,CUST-3416,Customer_256,Home Office,Central,Central_State_6,Electronics,Laptops,Samsung Galaxy,5,654.67,0.15,2782.35,1126.76,1655.59,Spring,3,2023,March,Q1
ORD-1763,2021-08-21,2021-08-28,Second Class,CUST-7884,Customer_357,Corporate,East,East_State_9,Clothing,Accessories,Running Shoes,5,166.86,0.0,834.3,344.37,489.93,Summer,8,2021,August,Q3
ORD-1764,2021-12-07,2021-12-12,Standard Class,CUST-5947,Customer_460,Consumer,West,West_State_5,Clothing,Shoes,Formal Trousers,19,231.02,0.15,3730.97,2555.05,1175.92,Winter,12,2021,December,Q4
ORD-1765,2023-10-26,2023-11-02,First Class,CUST-2857,Customer_475,Corporate,South,South_State_3,Electronics,Accessories,LG Monitor,12,690.26,0.3,5798.18,3183.47,2614.71,Autumn,10,2023,October,Q4
ORD-1766,2023-07-29,2023-08-02,Same Day,CUST-5640,Customer_360,Consumer,Central,Central_State_10,Office Supplies,Notebooks,Ballpoint Pens,18,47.69,0.1,772.58,537.55,235.03,Summer,7,2023,July,Q3
ORD-1767,2021-07-23,2021-07-24,Same Day,CUST-9247,Customer_298,Corporate,Central,Central_State_1,Electronics,Laptops,iPhone 15,4,870.51,0.3,2437.43,1060.03,1377.4,Summer,7,2021,July,Q3
ORD-1768,2024-09-29,2024-10-02,First Class,CUST-8601,Customer_212,Home Office,South,South_State_7,Clothing,Trousers,Formal Trousers,13,62.9,0.25,613.27,449.34,163.93,Autumn,9,2024,September,Q3
ORD-1769,2021-01-16,2021-01-19,Standard Class,CUST-7792,Customer_17,Home Office,North,North_State_1,Furniture,Sofas,Conference Table,9,380.55,0.2,2739.96,1741.67,998.29,Winter,1,2021,January,Q1
ORD-1770,2021-02-23,2021-02-25,Same Day,CUST-4156,Customer_316,Corporate,Central,Central_State_7,Office Supplies,Notebooks,File Folders,11,27.78,0.2,244.46,118.48,125.98,Winter,2,2021,February,Q1
ORD-1771,2021-04-16,2021-04-23,Same Day,CUST-4784,Customer_51,Home Office,South,South_State_3,Sports,Shoes,Fitness Tracker,6,90.47,0.15,461.4,268.1,193.3,Spring,4,2021,April,Q2
ORD-1772,2023-10-30,2023-10-31,Standard Class,CUST-8166,Customer_6,Home Office,North,North_State_10,Sports,Accessories,Resistance Bands,6,172.31,0.05,982.17,424.93,557.24,Autumn,10,2023,October,Q4
ORD-1773,2021-11-10,2021-11-11,First Class,CUST-4056,Customer_123,Home Office,East,East_State_4,Sports,Nutrition,Jump Rope,13,33.79,0.0,439.27,326.9,112.37,Autumn,11,2021,November,Q4
ORD-1774,2022-09-01,2022-09-03,Standard Class,CUST-2817,Customer_236,Corporate,South,South_State_10,Sports,Shoes,Resistance Bands,2,71.24,0.0,142.48,88.28,54.2,Autumn,9,2022,September,Q3
ORD-1775,2021-09-09,2021-09-10,Second Class,CUST-7402,Customer_52,Consumer,West,West_State_8,Furniture,Sofas,Bookshelf,3,520.68,0.15,1327.73,955.24,372.49,Autumn,9,2021,September,Q3
ORD-1776,2021-02-14,2021-02-18,Same Day,CUST-3639,Customer_93,Home Office,West,West_State_5,Electronics,Laptops,LG Monitor,14,719.07,0.15,8556.93,5320.21,3236.72,Winter,2,2021,February,Q1
ORD-1777,2021-01-21,2021-01-23,Standard Class,CUST-3595,Customer_268,Consumer,East,East_State_5,Sports,Nutrition,Jump Rope,11,179.06,0.25,1477.25,1105.31,371.94,Winter,1,2021,January,Q1
ORD-1778,2021-09-07,2021-09-09,Standard Class,CUST-4554,Customer_16,Home Office,East,East_State_6,Sports,Nutrition,Yoga Mat,17,144.14,0.05,2327.86,1637.43,690.43,Autumn,9,2021,September,Q3
ORD-1779,2021-10-11,2021-10-13,First Class,CUST-8652,Customer_382,Corporate,North,North_State_8,Electronics,Tablets,iPad Air,7,1441.54,0.15,8577.16,5556.54,3020.62,Autumn,10,2021,October,Q4
ORD-1780,2023-06-13,2023-06-18,First Class,CUST-3714,Customer_407,Consumer,West,West_State_4,Clothing,Shoes,Formal Trousers,9,232.37,0.0,2091.33,1263.74,827.59,Summer,6,2023,June,Q2
ORD-1781,2023-09-27,2023-10-01,First Class,CUST-7126,Customer_460,Corporate,North,North_State_2,Clothing,Accessories,Winter Jacket,20,61.51,0.2,984.16,541.54,442.62,Autumn,9,2023,September,Q3
ORD-1782,2023-07-10,2023-07-12,Standard Class,CUST-2878,Customer_93,Corporate,South,South_State_6,Electronics,Cameras,Canon Camera,20,1283.36,0.3,17967.04,9401.95,8565.09,Summer,7,2023,July,Q3
ORD-1783,2023-05-30,2023-06-06,First Class,CUST-1178,Customer_368,Consumer,East,East_State_6,Furniture,Tables,Bookshelf,12,428.97,0.15,4375.49,1937.49,2438.0,Spring,5,2023,May,Q2
ORD-1784,2022-03-14,2022-03-18,Standard Class,CUST-5555,Customer_367,Home Office,West,West_State_10,Sports,Clothing,Resistance Bands,3,87.84,0.05,250.34,146.33,104.01,Spring,3,2022,March,Q1
ORD-1785,2024-10-06,2024-10-07,Same Day,CUST-1766,Customer_141,Corporate,South,South_State_7,Sports,Accessories,Jump Rope,11,59.72,0.0,656.92,447.33,209.59,Autumn,10,2024,October,Q4
ORD-1786,2021-09-02,2021-09-03,Standard Class,CUST-8565,Customer_146,Home Office,North,North_State_3,Clothing,Accessories,Formal Trousers,13,87.28,0.0,1134.64,567.05,567.59,Autumn,9,2021,September,Q3
ORD-1787,2023-04-05,2023-04-06,Same Day,CUST-5931,Customer_141,Home Office,North,North_State_6,Sports,Equipment,Protein Powder,1,40.42,0.0,40.42,27.91,12.51,Spring,4,2023,April,Q2
ORD-1788,2022-12-10,2022-12-14,Standard Class,CUST-7126,Customer_481,Consumer,Central,Central_State_10,Electronics,Accessories,Dell Laptop,13,623.05,0.25,6074.74,3478.81,2595.93,Winter,12,2022,December,Q4
ORD-1789,2021-07-30,2021-07-31,Standard Class,CUST-4131,Customer_371,Consumer,West,West_State_6,Furniture,Chairs,Executive Chair,11,796.04,0.2,7005.15,3357.0,3648.15,Summer,7,2021,July,Q3
ORD-1790,2024-01-06,2024-01-07,Same Day,CUST-5422,Customer_358,Consumer,East,East_State_3,Electronics,Laptops,Canon Camera,10,343.8,0.15,2922.3,1872.53,1049.77,Winter,1,2024,January,Q1
ORD-1791,2021-10-10,2021-10-15,Standard Class,CUST-9548,Customer_271,Consumer,North,North_State_4,Clothing,Trousers,Business Shirt,19,217.56,0.2,3306.91,2059.93,1246.98,Autumn,10,2021,October,Q4
ORD-1792,2024-03-29,2024-04-02,First Class,CUST-4971,Customer_338,Consumer,South,South_State_4,Clothing,Shoes,Running Shoes,3,92.76,0.1,250.45,162.54,87.91,Spring,3,2024,March,Q1
ORD-1793,2024-11-24,2024-11-25,Standard Class,CUST-6577,Customer_107,Consumer,West,West_State_10,Electronics,Laptops,LG Monitor,7,835.19,0.2,4677.06,2178.44,2498.62,Autumn,11,2024,November,Q4
ORD-1794,2023-12-17,2023-12-22,Second Class,CUST-6957,Customer_198,Home Office,South,South_State_8,Office Supplies,Folders,File Folders,5,78.59,0.0,392.95,282.9,110.05,Winter,12,2023,December,Q4
